pattern_id,gap_id,sample_idx,tau,state_id
P010651,PG004979,25,1392.636,OS008493
P010651,PG004979,26,1392.875,OS011268
P010651,PG004979,27,1402.875,OS011268
P010651,PG004979,28,1412.875,OS011268
P010651,PG004979,29,1422.875,OS011268
P010651,PG004979,30,1432.875,OS011268
P010651,PG004979,31,1442.875,OS011268
P010651,PG004979,32,1452.875,OS011268
P010651,PG004979,33,1462.875,OS011268
P010651,PG004979,34,1472.875,OS011268
P010651,PG004979,35,1482.875,OS011268
P010651,PG004979,36,1492.875,OS011268
P010651,PG004979,37,1502.875,OS011268
P010651,PG004979,38,1512.875,OS011268
P010651,PG004979,39,1522.875,OS011268
P010651,PG004979,40,1532.875,OS011268
P010651,PG004979,41,1542.875,OS011268
P010651,PG004979,42,1552.875,OS011268
P010651,PG004979,43,1562.875,OS011268
P010651,PG004979,44,1572.875,OS011268
P010651,PG004979,45,1582.875,OS011268
P010651,PG004979,46,1592.875,OS011268
P010651,PG004979,47,1602.875,OS011268
P010651,PG004979,48,1608.875,OS008997
P010651,PG004979,49,1618.875,OS008998
P010651,PG004979,50,1628.875,OS008999
P010651,PG004979,51,1638.875,OS009000
P010651,PG004979,52,1648.875,OS009001
P010651,PG004979,53,1658.875,OS009002
P010651,PG004979,54,1668.875,OS009003
P010651,PG004979,55,1676.85,OS009004
P010651,PG004979,56,1686.85,OS009005
P010651,PG004979,57,1696.85,OS009006
P010651,PG004979,58,1706.85,OS009007
P010651,PG004979,59,1716.85,OS009008
P010651,PG004979,60,1726.85,OS009009
P010651,PG004979,61,1736.85,OS009010
P010651,PG004979,62,1746.85,OS009011
P010651,PG004979,63,1756.85,OS009012
P010651,PG004979,64,1766.85,OS009013
P010651,PG004979,65,1776.85,OS009014
P010651,PG004979,66,1786.85,OS009015
P010651,PG004979,67,1796.85,OS009016
P010651,PG004979,68,1806.85,OS009017
P010651,PG004979,69,1816.85,OS009018
P010651,PG004979,70,1826.85,OS009019
P010651,PG004979,71,1836.85,OS009020
P010651,PG004979,72,1846.85,OS009021
P010652,PG004980,0,818.216,OS008213
P010652,PG004980,1,828.216,OS008214
P010652,PG004980,2,838.216,OS008215
P010652,PG004980,3,848.216,OS008216
P010652,PG004980,4,858.216,OS008217
P010652,PG004980,5,868.216,OS008218
P010652,PG004980,6,878.216,OS008219
P010652,PG004980,7,888.216,OS008220
P010652,PG004980,8,898.216,OS008221
P010652,PG004980,9,908.216,OS008222
P010652,PG004980,10,918.216,OS008223
P010652,PG004980,11,928.216,OS008224
P010652,PG004980,12,938.216,OS008225
P010652,PG004980,13,948.216,OS008226
P010652,PG004980,14,958.216,OS008227
P010652,PG004980,15,968.216,OS008228
P010652,PG004980,16,978.216,OS008229
P010652,PG004980,17,984.592,OS008230
P010652,PG004980,18,994.592,OS008231
P010652,PG004980,19,1004.592,OS008232
P010652,PG004980,20,1014.592,OS008233
P010652,PG004980,21,1024.592,OS008234
P010652,PG004980,22,1034.592,OS008235
P010652,PG004980,23,1044.592,OS008236
P010652,PG004980,24,1054.592,OS008237
P010652,PG004980,25,1064.592,OS008238
P010652,PG004980,26,1069.562,OS011268
P010652,PG004980,27,1079.562,OS011268
P010652,PG004980,28,1089.562,OS011268
P010652,PG004980,29,1099.562,OS011268
P010652,PG004980,30,1109.562,OS011268
P010652,PG004980,31,1119.562,OS011268
P010652,PG004980,32,1129.562,OS011268
P010652,PG004980,33,1139.562,OS011268
P010652,PG004980,34,1149.562,OS011268
P010652,PG004980,35,1159.562,OS011268
P010652,PG004980,36,1169.562,OS011268
P010652,PG004980,37,1179.562,OS011268
P010652,PG004980,38,1189.562,OS011268
P010652,PG004980,39,1199.562,OS011268
P010652,PG004980,40,1209.562,OS011268
P010652,PG004980,41,1219.562,OS011268
P010652,PG004980,42,1229.562,OS011268
P010652,PG004980,43,1239.562,OS011268
P010652,PG004980,44,1249.562,OS011268
P010652,PG004980,45,1259.562,OS011268
P010652,PG004980,46,1269.562,OS011268
P010652,PG004980,47,1279.562,OS011268
P010652,PG004980,48,1285.562,OS009022
P010652,PG004980,49,1295.562,OS009023
P010652,PG004980,50,1305.562,OS009024
P010652,PG004980,51,1315.562,OS009025
P010652,PG004980,52,1325.562,OS009026
P010652,PG004980,53,1335.562,OS009027
P010652,PG004980,54,1345.562,OS009028
P010652,PG004980,55,1355.562,OS009029
P010652,PG004980,56,1357.753,OS009030
P010652,PG004980,57,1367.753,OS009031
P010652,PG004980,58,1377.753,OS009032
P010652,PG004980,59,1387.753,OS009033
P010652,PG004980,60,1397.753,OS009034
P010652,PG004980,61,1407.753,OS009035
P010652,PG004980,62,1417.753,OS009036
P010652,PG004980,63,1427.753,OS009037
P010652,PG004980,64,1437.753,OS009038
P010652,PG004980,65,1447.753,OS009039
P010652,PG004980,66,1457.753,OS009040
P010652,PG004980,67,1467.753,OS009041
P010652,PG004980,68,1477.753,OS009042
P010652,PG004980,69,1487.753,OS009043
P010652,PG004980,70,1497.753,OS009044
P010652,PG004980,71,1507.753,OS009045
P010652,PG004980,72,1517.753,OS009046
P010663,PG004981,0,1142.809,OS008468
P010663,PG004981,1,1152.809,OS008469
P010663,PG004981,2,1162.809,OS008470
P010663,PG004981,3,1172.809,OS008471
P010663,PG004981,4,1182.809,OS008472
P010663,PG004981,5,1192.809,OS008473
P010663,PG004981,6,1202.809,OS008474
P010663,PG004981,7,1212.809,OS008475
P010663,PG004981,8,1222.809,OS008476
P010663,PG004981,9,1232.809,OS008477
P010663,PG004981,10,1242.809,OS008478
P010663,PG004981,11,1252.809,OS008479
P010663,PG004981,12,1262.809,OS008480
P010663,PG004981,13,1272.809,OS008481
P010663,PG004981,14,1282.809,OS008482
P010663,PG004981,15,1292.809,OS008483
P010663,PG004981,16,1302.636,OS008484
P010663,PG004981,17,1312.636,OS008485
P010663,PG004981,18,1322.636,OS008486
P010663,PG004981,19,1332.636,OS008487
P010663,PG004981,20,1342.636,OS008488
P010663,PG004981,21,1352.636,OS008489
P010663,PG004981,22,1362.636,OS008490
P010663,PG004981,23,1372.636,OS008491
P010663,PG004981,24,1382.636,OS008492
P010663,PG004981,25,1392.636,OS008493
P010663,PG004981,26,1392.875,OS011268
P010663,PG004981,27,1402.875,OS011268
P010663,PG004981,28,1412.875,OS011268
P010663,PG004981,29,1422.875,OS011268
P010663,PG004981,30,1432.875,OS011268
P010663,PG004981,31,1442.875,OS011268
P010663,PG004981,32,1452.875,OS011268
P010663,PG004981,33,1462.875,OS011268
P010663,PG004981,34,1472.875,OS011268
P010663,PG004981,35,1482.875,OS011268
P010663,PG004981,36,1492.875,OS011268
P010663,PG004981,37,1502.875,OS011268
P010663,PG004981,38,1512.875,OS011268
P010663,PG004981,39,1522.875,OS011268
P010663,PG004981,40,1532.875,OS011268
P010663,PG004981,41,1542.875,OS011268
P010663,PG004981,42,1552.875,OS011268
P010663,PG004981,43,1562.875,OS011268
P010663,PG004981,44,1572.875,OS011268
P010663,PG004981,45,1582.875,OS011268
P010663,PG004981,46,1592.875,OS011268
P010663,PG004981,47,1602.875,OS011268
P010663,PG004981,48,1608.875,OS008997
P010663,PG004981,49,1618.875,OS008998
P010663,PG004981,50,1628.875,OS008999
P010663,PG004981,51,1638.875,OS009000
P010663,PG004981,52,1648.875,OS009001
P010663,PG004981,53,1658.875,OS009002
P010663,PG004981,54,1668.875,OS009003
P010663,PG004981,55,1676.85,OS009004
P010663,PG004981,56,1686.85,OS009005
P010663,PG004981,57,1696.85,OS009006
P010663,PG004981,58,1706.85,OS009007
P010663,PG004981,59,1716.85,OS009008
P010663,PG004981,60,1726.85,OS009009
P010663,PG004981,61,1736.85,OS009010
P010663,PG004981,62,1746.85,OS009011
P010663,PG004981,63,1756.85,OS009012
P010663,PG004981,64,1766.85,OS009013
P010663,PG004981,65,1776.85,OS009014
P010663,PG004981,66,1786.85,OS009015
P010663,PG004981,67,1796.85,OS009016
P010663,PG004981,68,1806.85,OS009017
P010663,PG004981,69,1816.85,OS009018
P010663,PG004981,70,1826.85,OS009019
P010663,PG004981,71,1836.85,OS009020
P010663,PG004981,72,1846.85,OS009021
P010664,PG004982,0,818.216,OS008213
P010664,PG004982,1,828.216,OS008214
P010664,PG004982,2,838.216,OS008215
P010664,PG004982,3,848.216,OS008216
P010664,PG004982,4,858.216,OS008217
P010664,PG004982,5,868.216,OS008218
P010664,PG004982,6,878.216,OS008219
P010664,PG004982,7,888.216,OS008220
P010664,PG004982,8,898.216,OS008221
P010664,PG004982,9,908.216,OS008222
P010664,PG004982,10,918.216,OS008223
P010664,PG004982,11,928.216,OS008224
P010664,PG004982,12,938.216,OS008225
P010664,PG004982,13,948.216,OS008226
P010664,PG004982,14,958.216,OS008227
P010664,PG004982,15,968.216,OS008228
P010664,PG004982,16,978.216,OS008229
P010664,PG004982,17,984.592,OS008230
P010664,PG004982,18,994.592,OS008231
P010664,PG004982,19,1004.592,OS008232
P010664,PG004982,20,1014.592,OS008233
P010664,PG004982,21,1024.592,OS008234
P010664,PG004982,22,1034.592,OS008235
P010664,PG004982,23,1044.592,OS008236
P010664,PG004982,24,1054.592,OS008237
P010664,PG004982,25,1064.592,OS008238
P010664,PG004982,26,1069.562,OS011268
P010664,PG004982,27,1079.562,OS011268
P010664,PG004982,28,1089.562,OS011268
P010664,PG004982,29,1099.562,OS011268
P010664,PG004982,30,1109.562,OS011268
P010664,PG004982,31,1119.562,OS011268
P010664,PG004982,32,1129.562,OS011268
P010664,PG004982,33,1139.562,OS011268
P010664,PG004982,34,1149.562,OS011268
P010664,PG004982,35,1159.562,OS011268
P010664,PG004982,36,1169.562,OS011268
P010664,PG004982,37,1179.562,OS011268
P010664,PG004982,38,1189.562,OS011268
P010664,PG004982,39,1199.562,OS011268
P010664,PG004982,40,1209.562,OS011268
P010664,PG004982,41,1219.562,OS011268
P010664,PG004982,42,1229.562,OS011268
P010664,PG004982,43,1239.562,OS011268
P010664,PG004982,44,1249.562,OS011268
P010664,PG004982,45,1259.562,OS011268
P010664,PG004982,46,1269.562,OS011268
P010664,PG004982,47,1279.562,OS011268
P010664,PG004982,48,1285.562,OS009022
P010664,PG004982,49,1295.562,OS009023
P010664,PG004982,50,1305.562,OS009024
P010664,PG004982,51,1315.562,OS009025
P010664,PG004982,52,1325.562,OS009026
P010664,PG004982,53,1335.562,OS009027
P010664,PG004982,54,1345.562,OS009028
P010664,PG004982,55,1355.562,OS009029
P010664,PG004982,56,1357.753,OS009030
P010664,PG004982,57,1367.753,OS009031
P010664,PG004982,58,1377.753,OS009032
P010664,PG004982,59,1387.753,OS009033
P010664,PG004982,60,1397.753,OS009034
P010664,PG004982,61,1407.753,OS009035
P010664,PG004982,62,1417.753,OS009036
P010664,PG004982,63,1427.753,OS009037
P010664,PG004982,64,1437.753,OS009038
P010664,PG004982,65,1447.753,OS009039
P010664,PG004982,66,1457.753,OS009040
P010664,PG004982,67,1467.753,OS009041
P010664,PG004982,68,1477.753,OS009042
P010664,PG004982,69,1487.753,OS009043
P010664,PG004982,70,1497.753,OS009044
P010664,PG004982,71,1507.753,OS009045
P010664,PG004982,72,1517.753,OS009046
P010687,PG004983,0,1142.809,OS008468
P010687,PG004983,1,1152.809,OS008469
P010687,PG004983,2,1162.809,OS008470
P010687,PG004983,3,1172.809,OS008471
P010687,PG004983,4,1182.809,OS008472
P010687,PG004983,5,1192.809,OS008473
P010687,PG004983,6,1202.809,OS008474
P010687,PG004983,7,1212.809,OS008475
P010687,PG004983,8,1222.809,OS008476
P010687,PG004983,9,1232.809,OS008477
P010687,PG004983,10,1242.809,OS008478
P010687,PG004983,11,1252.809,OS008479
P010687,PG004983,12,1262.809,OS008480
P010687,PG004983,13,1272.809,OS008481
P010687,PG004983,14,1282.809,OS008482
P010687,PG004983,15,1292.809,OS008483
P010687,PG004983,16,1302.636,OS008484
P010687,PG004983,17,1312.636,OS008485
P010687,PG004983,18,1322.636,OS008486
P010687,PG004983,19,1332.636,OS008487
P010687,PG004983,20,1342.636,OS008488
P010687,PG004983,21,1352.636,OS008489
P010687,PG004983,22,1362.636,OS008490
P010687,PG004983,23,1372.636,OS008491
P010687,PG004983,24,1382.636,OS008492
P010687,PG004983,25,1392.636,OS008493
P010687,PG004983,26,1392.875,OS011268
P010687,PG004983,27,1402.875,OS011268
P010687,PG004983,28,1412.875,OS011268
P010687,PG004983,29,1422.875,OS011268
P010687,PG004983,30,1432.875,OS011268
P010687,PG004983,31,1442.875,OS011268
P010687,PG004983,32,1452.875,OS011268
P010687,PG004983,33,1462.875,OS011268
P010687,PG004983,34,1472.875,OS011268
P010687,PG004983,35,1482.875,OS011268
P010687,PG004983,36,1492.875,OS011268
P010687,PG004983,37,1502.875,OS011268
P010687,PG004983,38,1512.875,OS011268
P010687,PG004983,39,1522.875,OS011268
P010687,PG004983,40,1532.875,OS011268
P010687,PG004983,41,1542.875,OS011268
P010687,PG004983,42,1552.875,OS011268
P010687,PG004983,43,1562.875,OS011268
P010687,PG004983,44,1572.875,OS011268
P010687,PG004983,45,1582.875,OS011268
P010687,PG004983,46,1592.875,OS011268
P010687,PG004983,47,1602.875,OS011268
P010687,PG004983,48,1608.875,OS008997
P010687,PG004983,49,1618.875,OS008998
P010687,PG004983,50,1628.875,OS008999
P010687,PG004983,51,1638.875,OS009000
P010687,PG004983,52,1648.875,OS009001
P010687,PG004983,53,1658.875,OS009002
P010687,PG004983,54,1668.875,OS009003
P010687,PG004983,55,1676.85,OS009004
P010687,PG004983,56,1686.85,OS009005
P010687,PG004983,57,1696.85,OS009006
P010687,PG004983,58,1706.85,OS009007
P010687,PG004983,59,1716.85,OS009008
P010687,PG004983,60,1726.85,OS009009
P010687,PG004983,61,1736.85,OS009010
P010687,PG004983,62,1746.85,OS009011
P010687,PG004983,63,1756.85,OS009012
P010687,PG004983,64,1766.85,OS009013
P010687,PG004983,65,1776.85,OS009014
P010687,PG004983,66,1786.85,OS009015
P010687,PG004983,67,1796.85,OS009016
P010687,PG004983,68,1806.85,OS009017
P010687,PG004983,69,1816.85,OS009018
P010687,PG004983,70,1826.85,OS009019
P010687,PG004983,71,1836.85,OS009020
P010687,PG004983,72,1846.85,OS009021
P010688,PG004984,0,818.216,OS008213
P010688,PG004984,1,828.216,OS008214
P010688,PG004984,2,838.216,OS008215
P010688,PG004984,3,848.216,OS008216
P010688,PG004984,4,858.216,OS008217
P010688,PG004984,5,868.216,OS008218
P010688,PG004984,6,878.216,OS008219
P010688,PG004984,7,888.216,OS008220
P010688,PG004984,8,898.216,OS008221
P010688,PG004984,9,908.216,OS008222
P010688,PG004984,10,918.216,OS008223
P010688,PG004984,11,928.216,OS008224
P010688,PG004984,12,938.216,OS008225
P010688,PG004984,13,948.216,OS008226
P010688,PG004984,14,958.216,OS008227
P010688,PG004984,15,968.216,OS008228
P010688,PG004984,16,978.216,OS008229
P010688,PG004984,17,984.592,OS008230
P010688,PG004984,18,994.592,OS008231
P010688,PG004984,19,1004.592,OS008232
P010688,PG004984,20,1014.592,OS008233
P010688,PG004984,21,1024.592,OS008234
P010688,PG004984,22,1034.592,OS008235
P010688,PG004984,23,1044.592,OS008236
P010688,PG004984,24,1054.592,OS008237
P010688,PG004984,25,1064.592,OS008238
P010688,PG004984,26,1069.562,OS011268
P010688,PG004984,27,1079.562,OS011268
P010688,PG004984,28,1089.562,OS011268
P010688,PG004984,29,1099.562,OS011268
P010688,PG004984,30,1109.562,OS011268
P010688,PG004984,31,1119.562,OS011268
P010688,PG004984,32,1129.562,OS011268
P010688,PG004984,33,1139.562,OS011268
P010688,PG004984,34,1149.562,OS011268
P010688,PG004984,35,1159.562,OS011268
P010688,PG004984,36,1169.562,OS011268
P010688,PG004984,37,1179.562,OS011268
P010688,PG004984,38,1189.562,OS011268
P010688,PG004984,39,1199.562,OS011268
P010688,PG004984,40,1209.562,OS011268
P010688,PG004984,41,1219.562,OS011268
P010688,PG004984,42,1229.562,OS011268
P010688,PG004984,43,1239.562,OS011268
P010688,PG004984,44,1249.562,OS011268
P010688,PG004984,45,1259.562,OS011268
P010688,PG004984,46,1269.562,OS011268
P010688,PG004984,47,1279.562,OS011268
P010688,PG004984,48,1285.562,OS009022
P010688,PG004984,49,1295.562,OS009023
P010688,PG004984,50,1305.562,OS009024
P010688,PG004984,51,1315.562,OS009025
P010688,PG004984,52,1325.562,OS009026
P010688,PG004984,53,1335.562,OS009027
P010688,PG004984,54,1345.562,OS009028
P010688,PG004984,55,1355.562,OS009029
P010688,PG004984,56,1357.753,OS009030
P010688,PG004984,57,1367.753,OS009031
P010688,PG004984,58,1377.753,OS009032
P010688,PG004984,59,1387.753,OS009033
P010688,PG004984,60,1397.753,OS009034
P010688,PG004984,61,1407.753,OS009035
P010688,PG004984,62,1417.753,OS009036
P010688,PG004984,63,1427.753,OS009037
P010688,PG004984,64,1437.753,OS009038
P010688,PG004984,65,1447.753,OS009039
P010688,PG004984,66,1457.753,OS009040
P010688,PG004984,67,1467.753,OS009041
P010688,PG004984,68,1477.753,OS009042
P010688,PG004984,69,1487.753,OS009043
P010688,PG004984,70,1497.753,OS009044
P010688,PG004984,71,1507.753,OS009045
P010688,PG004984,72,1517.753,OS009046
P010733,PG004985,0,1472.809,OS008468
P010733,PG004985,1,1482.809,OS008469
P010733,PG004985,2,1492.809,OS008470
P010733,PG004985,3,1502.809,OS008471
P010733,PG004985,4,1512.809,OS008472
P010733,PG004985,5,1522.809,OS008473
P010733,PG004985,6,1532.809,OS008474
P010733,PG004985,7,1542.809,OS008475
P010733,PG004985,8,1552.809,OS008476
P010733,PG004985,9,1562.809,OS008477
P010733,PG004985,10,1572.809,OS008478
P010733,PG004985,11,1582.809,OS008479
P010733,PG004985,12,1592.809,OS008480
P010733,PG004985,13,1602.809,OS008481
P010733,PG004985,14,1612.809,OS008482
P010733,PG004985,15,1622.809,OS008483
P010733,PG004985,16,1632.636,OS008484
P010733,PG004985,17,1642.636,OS008485
P010733,PG004985,18,1652.636,OS008486
P010733,PG004985,19,1662.636,OS008487
P010733,PG004985,20,1672.636,OS008488
P010733,PG004985,21,1682.636,OS008489
P010733,PG004985,22,1692.636,OS008490
P010733,PG004985,23,1702.636,OS008491
P010733,PG004985,24,1712.636,OS008492
P010733,PG004985,25,1722.636,OS008493
P010733,PG004985,26,1722.875,OS011268
P010733,PG004985,27,1732.875,OS011268
P010733,PG004985,28,1742.875,OS011268
P010733,PG004985,29,1752.875,OS011268
P010733,PG004985,30,1762.875,OS011268
P010733,PG004985,31,1772.875,OS011268
P010733,PG004985,32,1782.875,OS011268
P010733,PG004985,33,1792.875,OS011268
P010733,PG004985,34,1802.875,OS011268
P010733,PG004985,35,1812.875,OS011268
P010733,PG004985,36,1822.875,OS011268
P010733,PG004985,37,1832.875,OS011268
P010733,PG004985,38,1842.875,OS011268
P010733,PG004985,39,1852.875,OS011268
P010733,PG004985,40,1862.875,OS011268
P010733,PG004985,41,1872.875,OS011268
P010733,PG004985,42,1882.875,OS011268
P010733,PG004985,43,1892.875,OS011268
P010733,PG004985,44,1902.875,OS011268
P010733,PG004985,45,1912.875,OS011268
P010733,PG004985,46,1922.875,OS011268
P010733,PG004985,47,1932.875,OS011268
P010733,PG004985,48,1938.875,OS008997
P010733,PG004985,49,1948.875,OS008998
P010733,PG004985,50,1958.875,OS008999
P010733,PG004985,51,1968.875,OS009000
P010733,PG004985,52,1978.875,OS009001
P010733,PG004985,53,1988.875,OS009002
P010733,PG004985,54,1998.875,OS009003
P010733,PG004985,55,2006.85,OS009004
P010733,PG004985,56,2016.85,OS009005
P010733,PG004985,57,2026.85,OS009006
P010733,PG004985,58,2036.85,OS009007
P010733,PG004985,59,2046.85,OS009008
P010733,PG004985,60,2056.85,OS009009
P010733,PG004985,61,2066.85,OS009010
P010733,PG004985,62,2076.85,OS009011
P010733,PG004985,63,2086.85,OS009012
P010733,PG004985,64,2096.85,OS009013
P010733,PG004985,65,2106.85,OS009014
P010733,PG004985,66,2116.85,OS009015
P010733,PG004985,67,2126.85,OS009016
P010733,PG004985,68,2136.85,OS009017
P010733,PG004985,69,2146.85,OS009018
P010733,PG004985,70,2156.85,OS009019
P010733,PG004985,71,2166.85,OS009020
P010733,PG004985,72,2176.85,OS009021
P010735,PG004986,0,1538.809,OS008468
P010735,PG004986,1,1548.809,OS008469
P010735,PG004986,2,1558.809,OS008470
P010735,PG004986,3,1568.809,OS008471
P010735,PG004986,4,1578.809,OS008472
P010735,PG004986,5,1588.809,OS008473
P010735,PG004986,6,1598.809,OS008474
P010735,PG004986,7,1608.809,OS008475
P010735,PG004986,8,1618.809,OS008476
P010735,PG004986,9,1628.809,OS008477
P010735,PG004986,10,1638.809,OS008478
P010735,PG004986,11,1648.809,OS008479
P010735,PG004986,12,1658.809,OS008480
P010735,PG004986,13,1668.809,OS008481
P010735,PG004986,14,1678.809,OS008482
P010735,PG004986,15,1688.809,OS008483
P010735,PG004986,16,1698.636,OS008484
P010735,PG004986,17,1708.636,OS008485
P010735,PG004986,18,1718.636,OS008486
P010735,PG004986,19,1728.636,OS008487
P010735,PG004986,20,1738.636,OS008488
P010735,PG004986,21,1748.636,OS008489
P010735,PG004986,22,1758.636,OS008490
P010735,PG004986,23,1768.636,OS008491
P010735,PG004986,24,1778.636,OS008492
P010735,PG004986,25,1788.636,OS008493
P010735,PG004986,26,1788.875,OS011268
P010735,PG004986,27,1798.875,OS011268
P010735,PG004986,28,1808.875,OS011268
P010735,PG004986,29,1818.875,OS011268
P010735,PG004986,30,1828.875,OS011268
P010735,PG004986,31,1838.875,OS011268
P010735,PG004986,32,1848.875,OS011268
P010735,PG004986,33,1858.875,OS011268
P010735,PG004986,34,1868.875,OS011268
P010735,PG004986,35,1878.875,OS011268
P010735,PG004986,36,1888.875,OS011268
P010735,PG004986,37,1898.875,OS011268
P010735,PG004986,38,1908.875,OS011268
P010735,PG004986,39,1918.875,OS011268
P010735,PG004986,40,1928.875,OS011268
P010735,PG004986,41,1938.875,OS011268
P010735,PG004986,42,1948.875,OS011268
P010735,PG004986,43,1958.875,OS011268
P010735,PG004986,44,1968.875,OS011268
P010735,PG004986,45,1978.875,OS011268
P010735,PG004986,46,1988.875,OS011268
P010735,PG004986,47,1998.875,OS011268
P010735,PG004986,48,2004.875,OS008997
P010735,PG004986,49,2014.875,OS008998
P010735,PG004986,50,2024.875,OS008999
P010735,PG004986,51,2034.875,OS009000
P010735,PG004986,52,2044.875,OS009001
P010735,PG004986,53,2054.875,OS009002
P010735,PG004986,54,2064.875,OS009003
P010735,PG004986,55,2072.85,OS009004
P010735,PG004986,56,2082.85,OS009005
P010735,PG004986,57,2092.85,OS009006
P010735,PG004986,58,2102.85,OS009007
P010735,PG004986,59,2112.85,OS009008
P010735,PG004986,60,2122.85,OS009009
P010735,PG004986,61,2132.85,OS009010
P010735,PG004986,62,2142.85,OS009011
P010735,PG004986,63,2152.85,OS009012
P010735,PG004986,64,2162.85,OS009013
P010735,PG004986,65,2172.85,OS009014
P010735,PG004986,66,2182.85,OS009015
P010735,PG004986,67,2192.85,OS009016
P010735,PG004986,68,2202.85,OS009017
P010735,PG004986,69,2212.85,OS009018
P010735,PG004986,70,2222.85,OS009019
P010735,PG004986,71,2232.85,OS009020
P010735,PG004986,72,2242.85,OS009021
P010736,PG004987,0,1538.809,OS008468
P010736,PG004987,1,1548.809,OS008469
P010736,PG004987,2,1558.809,OS008470
P010736,PG004987,3,1568.809,OS008471
P010736,PG004987,4,1578.809,OS008472
P010736,PG004987,5,1588.809,OS008473
P010736,PG004987,6,1598.809,OS008474
P010736,PG004987,7,1608.809,OS008475
P010736,PG004987,8,1618.809,OS008476
P010736,PG004987,9,1628.809,OS008477
P010736,PG004987,10,1638.809,OS008478
P010736,PG004987,11,1648.809,OS008479
P010736,PG004987,12,1658.809,OS008480
P010736,PG004987,13,1668.809,OS008481
P010736,PG004987,14,1678.809,OS008482
P010736,PG004987,15,1688.809,OS008483
P010736,PG004987,16,1698.636,OS008484
P010736,PG004987,17,1708.636,OS008485
P010736,PG004987,18,1718.636,OS008486
P010736,PG004987,19,1728.636,OS008487
P010736,PG004987,20,1738.636,OS008488
P010736,PG004987,21,1748.636,OS008489
P010736,PG004987,22,1758.636,OS008490
P010736,PG004987,23,1768.636,OS008491
P010736,PG004987,24,1778.636,OS008492
P010736,PG004987,25,1788.636,OS008493
P010736,PG004987,26,1788.875,OS011268
P010736,PG004987,27,1798.875,OS011268
P010736,PG004987,28,1808.875,OS011268
P010736,PG004987,29,1818.875,OS011268
P010736,PG004987,30,1828.875,OS011268
P010736,PG004987,31,1838.875,OS011268
P010736,PG004987,32,1848.875,OS011268
P010736,PG004987,33,1858.875,OS011268
P010736,PG004987,34,1868.875,OS011268
P010736,PG004987,35,1878.875,OS011268
P010736,PG004987,36,1888.875,OS011268
P010736,PG004987,37,1898.875,OS011268
P010736,PG004987,38,1908.875,OS011268
P010736,PG004987,39,1918.875,OS011268
P010736,PG004987,40,1928.875,OS011268
P010736,PG004987,41,1938.875,OS011268
P010736,PG004987,42,1948.875,OS011268
P010736,PG004987,43,1958.875,OS011268
P010736,PG004987,44,1968.875,OS011268
P010736,PG004987,45,1978.875,OS011268
P010736,PG004987,46,1988.875,OS011268
P010736,PG004987,47,1998.875,OS011268
P010736,PG004987,48,2004.875,OS008997
P010736,PG004987,49,2014.875,OS008998
P010736,PG004987,50,2024.875,OS008999
P010736,PG004987,51,2034.875,OS009000
P010736,PG004987,52,2044.875,OS009001
P010736,PG004987,53,2054.875,OS009002
P010736,PG004987,54,2064.875,OS009003
P010736,PG004987,55,2072.85,OS009004
P010736,PG004987,56,2082.85,OS009005
P010736,PG004987,57,2092.85,OS009006
P010736,PG004987,58,2102.85,OS009007
P010736,PG004987,59,2112.85,OS009008
P010736,PG004987,60,2122.85,OS009009
P010736,PG004987,61,2132.85,OS009010
P010736,PG004987,62,2142.85,OS009011
P010736,PG004987,63,2152.85,OS009012
P010736,PG004987,64,2162.85,OS009013
P010736,PG004987,65,2172.85,OS009014
P010736,PG004987,66,2182.85,OS009015
P010736,PG004987,67,2192.85,OS009016
P010736,PG004987,68,2202.85,OS009017
P010736,PG004987,69,2212.85,OS009018
P010736,PG004987,70,2222.85,OS009019
P010736,PG004987,71,2232.85,OS009020
P010736,PG004987,72,2242.85,OS009021
P010738,PG004988,0,1568.809,OS008468
P010738,PG004988,1,1578.809,OS008469
P010738,PG004988,2,1588.809,OS008470
P010738,PG004988,3,1598.809,OS008471
P010738,PG004988,4,1608.809,OS008472
P010738,PG004988,5,1618.809,OS008473
P010738,PG004988,6,1628.809,OS008474
P010738,PG004988,7,1638.809,OS008475
P010738,PG004988,8,1648.809,OS008476
P010738,PG004988,9,1658.809,OS008477
P010738,PG004988,10,1668.809,OS008478
P010738,PG004988,11,1678.809,OS008479
P010738,PG004988,12,1688.809,OS008480
P010738,PG004988,13,1698.809,OS008481
P010738,PG004988,14,1708.809,OS008482
P010738,PG004988,15,1718.809,OS008483
P010738,PG004988,16,1728.636,OS008484
P010738,PG004988,17,1738.636,OS008485
P010738,PG004988,18,1748.636,OS008486
P010738,PG004988,19,1758.636,OS008487
P010738,PG004988,20,1768.636,OS008488
P010738,PG004988,21,1778.636,OS008489
P010738,PG004988,22,1788.636,OS008490
P010738,PG004988,23,1798.636,OS008491
P010738,PG004988,24,1808.636,OS008492
P010738,PG004988,25,1818.636,OS008493
P010738,PG004988,26,1818.875,OS011268
P010738,PG004988,27,1828.875,OS011268
P010738,PG004988,28,1838.875,OS011268
P010738,PG004988,29,1848.875,OS011268
P010738,PG004988,30,1858.875,OS011268
P010738,PG004988,31,1868.875,OS011268
P010738,PG004988,32,1878.875,OS011268
P010738,PG004988,33,1888.875,OS011268
P010738,PG004988,34,1898.875,OS011268
P010738,PG004988,35,1908.875,OS011268
