state_id,uav_type,phase,origin,destination,local_tau,x,y,z,margin_db,terrain_blocked
OS012600,C,cruise,S013,S009,38.239592,109.26897337715874,23.034473082136294,372.2989807128906,-1.7844082787088666,1
OS012601,C,cruise,S013,S009,48.239592,109.26816986954499,23.035601376181724,372.2989807128906,-1.8037156157924983,1
OS012602,C,cruise,S013,S009,58.239592,109.26736636193124,23.036729670227157,372.2989807128906,-1.8311383282489544,1
OS012603,C,cruise,S013,S009,68.239592,109.26656285431748,23.03785796427259,372.2989807128906,-1.8665231311451578,1
OS012604,C,cruise,S013,S009,78.239592,109.26575934670373,23.03898625831802,372.2989807128906,-1.9096755616356802,1
OS012605,C,cruise,S013,S009,88.239592,109.26495583908998,23.040114552363452,372.2989807128906,-1.9603634421062708,1
OS012606,C,cruise,S013,S009,98.239592,109.26415233147623,23.04124284640888,372.2989807128906,-2.0183208767452214,1
OS012607,C,cruise,S013,S009,108.239592,109.26334882386247,23.042371140454314,372.2989807128906,-2.083252643509212,1
OS012608,C,cruise,S013,S009,118.239592,109.26254531624872,23.043499434499747,372.2989807128906,-2.154838838724217,1
OS012609,C,cruise,S013,S009,128.239592,109.26174180863497,23.044627728545176,372.2989807128906,-2.232739634226718,1
OS012610,C,cruise,S013,S009,138.239592,109.26093830102121,23.04575602259061,372.2989807128906,-2.3166000159918525,1
OS012611,C,cruise,S013,S009,148.239592,109.26013479340746,23.04688431663604,372.2989807128906,-2.4060543873529525,1
OS012612,C,cruise,S013,S009,158.239592,109.2593312857937,23.04801261068147,372.2989807128906,-2.5007309377367903,1
OS012613,C,cruise,S013,S009,168.239592,109.25852777817995,23.0491409047269,372.2989807128906,-2.6002556976662277,1
OS012614,C,cruise,S013,S009,178.239592,109.2577242705662,23.050269198772334,372.2989807128906,-2.7042562213433,1
OS012615,C,cruise,S013,S009,188.239592,109.25692076295245,23.051397492817767,372.2989807128906,-2.812364858034414,1
OS012616,C,cruise,S013,S009,198.239592,109.25611725533868,23.052525786863196,372.2989807128906,-2.9242215919011016,1
OS012617,C,cruise,S013,S009,208.239592,109.25531374772493,23.05365408090863,372.2989807128906,-3.0394764460841515,1
OS012618,C,cruise,S013,S009,218.239592,109.25451024011117,23.05478237495406,372.2989807128906,-3.1577914603588653,1
OS012619,C,cruise,S013,S009,222.817522,109.2541424,23.0552989,372.2989807128906,-3.212887152010012,1
OS012620,C,cruise,S013,S009,232.817522,109.2541424,23.0552989,352.2989807128906,-3.211750408295117,1
OS012621,C,cruise,S013,S009,242.817522,109.2541424,23.0552989,332.2989807128906,-3.2107193484859238,1
OS012622,C,cruise,S013,S009,252.817522,109.2541424,23.0552989,312.2989807128906,-3.2097940479378053,1
OS012623,C,cruise,S013,S009,262.817522,109.2541424,23.0552989,292.2989807128906,-3.2089745743122364,1
OS012624,C,cruise,S013,S009,272.817522,109.2541424,23.0552989,272.2989807128906,-3.2082609875603225,1
OS012625,C,cruise,S013,S009,282.817522,109.2541424,23.0552989,252.29898071289062,-3.207653339908177,1
OS012626,C,cruise,S013,S009,292.817522,109.2541424,23.0552989,232.29898071289062,-3.207151675844244,1
OS012627,C,handover,S013,S009,293.967012,109.2541424,23.0552989,230.0,-3.207100803332253,1
OS012628,C,cruise,S013,S010,0.0,109.2713839,23.0310882,351.7,-1.7744125199274947,1
OS012629,C,cruise,S013,S010,10.0,109.2713839,23.0310882,376.7,-1.7764082125841725,1
OS012630,C,cruise,S013,S010,20.0,109.2713839,23.0310882,401.7,-1.7786332732432157,1
OS012631,C,cruise,S013,S010,30.0,109.2713839,23.0310882,426.7,-1.7810873490585237,1
OS012632,C,cruise,S013,S010,40.0,109.2713839,23.0310882,451.7,-1.783770051356214,1
OS012633,C,cruise,S013,S010,50.0,109.2713839,23.0310882,476.7,-1.7866809558390742,1
OS012634,C,cruise,S013,S010,60.0,109.2713839,23.0310882,501.7,-1.7898196028090467,1
OS012635,C,cruise,S013,S010,60.948149,109.2713839,23.0310882,504.07037353515625,-1.7901289961733653,1
OS012636,C,cruise,S013,S010,70.948149,109.27188625594371,23.029820919328944,504.07037353515625,-1.7423919581798515,1
OS012637,C,cruise,S013,S010,80.948149,109.27238861188742,23.028553638657893,504.07037353515625,-1.7025706809393313,1
OS012638,C,cruise,S013,S010,90.948149,109.27289096783113,23.02728635798684,504.07037353515625,-1.670889139567862,1
OS012639,C,cruise,S013,S010,100.948149,109.27339332377484,23.026019077315787,504.07037353515625,-1.647528991466416,1
OS012640,C,cruise,S013,S010,110.948149,109.27389567971855,23.024751796644733,504.07037353515625,-1.6326261816581251,1
OS012641,C,cruise,S013,S010,120.948149,109.27439803566226,23.02348451597368,504.07037353515625,-1.6262683422233124,1
OS012642,C,cruise,S013,S010,130.948149,109.27490039160597,23.022217235302627,504.07037353515625,-1.6284930886593543,1
OS012643,C,cruise,S013,S010,140.948149,109.27540274754968,23.020949954631572,504.07037353515625,-1.6392872820518392,1
OS012644,C,cruise,S013,S010,150.948149,109.27590510349339,23.01968267396052,504.07037353515625,-1.658587287241005,1
OS012645,C,cruise,S013,S010,153.171603,109.2760168,23.0194009,504.07037353515625,-1.6640239960768923,1
OS012646,C,cruise,S013,S010,163.171603,109.2760168,23.0194009,484.07037353515625,-1.6614025786111029,1
OS012647,C,cruise,S013,S010,173.171603,109.2760168,23.0194009,464.07037353515625,-1.6589310774096333,1
OS012648,C,cruise,S013,S010,183.171603,109.2760168,23.0194009,444.07037353515625,-1.6566097494326328,1
OS012649,C,cruise,S013,S010,193.171603,109.2760168,23.0194009,424.07037353515625,-1.654438836338059,1
OS012650,C,cruise,S013,S010,203.171603,109.2760168,23.0194009,404.07037353515625,-1.6524185643982605,1
OS012651,C,cruise,S013,S010,213.171603,109.2760168,23.0194009,384.07037353515625,-1.6505491444217455,1
OS012652,C,cruise,S013,S010,223.171603,109.2760168,23.0194009,364.07037353515625,-1.6488307716801671,1
OS012653,C,handover,S013,S010,229.40679,109.2760168,23.0194009,351.6,-1.6478358664811878,1
OS012654,C,cruise,S013,S012,0.0,109.2713839,23.0310882,351.7,-1.7744125199274947,1
OS012655,C,cruise,S013,S012,10.0,109.2713839,23.0310882,376.7,-1.7764082125841725,1
OS012656,C,cruise,S013,S012,20.0,109.2713839,23.0310882,401.7,-1.7786332732432157,1
OS012657,C,cruise,S013,S012,30.0,109.2713839,23.0310882,426.7,-1.7810873490585237,1
OS012658,C,cruise,S013,S012,33.930547,109.2713839,23.0310882,436.5263671875,-1.7821145496071011,1
OS012659,C,cruise,S013,S012,43.930547,109.27199940480114,23.032312516030768,436.5263671875,-2.0025618574512123,1
OS012660,C,cruise,S013,S012,53.930547,109.27261490960228,23.03353683206154,436.5263671875,-2.2198522490580075,1
OS012661,C,cruise,S013,S012,63.930547,109.27323041440341,23.034761148092308,436.5263671875,-2.4339207124076125,1
OS012662,C,cruise,S013,S012,73.930547,109.27384591920455,23.03598546412308,436.5263671875,-2.6447267228437,1
OS012663,C,cruise,S013,S012,83.930547,109.27446142400568,23.037209780153848,436.5263671875,-2.8522502327346473,1
OS012664,C,cruise,S013,S012,93.930547,109.27507692880683,23.03843409618462,436.5263671875,-3.0564882329566245,1
OS012665,C,cruise,S013,S012,103.930547,109.27569243360796,23.03965841221539,436.5263671875,-3.25745181339758,1
OS012666,C,cruise,S013,S012,113.930547,109.27630793840909,23.04088272824616,436.5263671875,-3.455163656671999,1
OS012667,C,cruise,S013,S012,123.930547,109.27692344321024,23.04210704427693,436.5263671875,-3.649655906203293,1
OS012668,C,cruise,S013,S012,133.930547,109.27753894801137,23.0433313603077,436.5263671875,-3.8409683567324464,1
OS012669,C,cruise,S013,S012,143.930547,109.2781544528125,23.04455567633847,436.5263671875,-4.029146921718294,1
OS012670,C,cruise,S013,S012,153.930547,109.27876995761363,23.04577999236924,436.5263671875,-4.214242337928084,1
OS012671,C,cruise,S013,S012,163.930547,109.27938546241478,23.04700430840001,436.5263671875,-4.396309072855715,1
OS012672,C,cruise,S013,S012,173.930547,109.28000096721591,23.04822862443078,436.5263671875,-4.575404405284047,1
OS012673,C,cruise,S013,S012,183.930547,109.28061647201704,23.04945294046155,436.5263671875,-4.751587653460803,1
OS012674,C,cruise,S013,S012,193.930547,109.28123197681819,23.05067725649232,436.5263671875,-4.924919528961354,1
OS012675,C,cruise,S013,S012,203.930547,109.28184748161932,23.05190157252309,436.5263671875,-5.095461597461593,1
OS012676,C,cruise,S013,S012,213.930547,109.28246298642046,23.05312588855386,436.5263671875,-5.263275830389489,1
OS012677,C,cruise,S013,S012,223.930547,109.28307849122159,23.05435020458463,436.5263671875,-5.428424233709094,1
OS012678,C,cruise,S013,S012,224.860008,109.2831357,23.054464,436.5263671875,-5.443640922583995,1
OS012679,C,cruise,S013,S012,234.860008,109.2831357,23.054464,416.5263671875,-5.442757271700572,1
OS012680,C,cruise,S013,S012,244.860008,109.2831357,23.054464,396.5263671875,-5.441936843468952,1
OS012681,C,cruise,S013,S012,254.860008,109.2831357,23.054464,376.5263671875,-5.441179673758583,1
OS012682,C,cruise,S013,S012,264.860008,109.2831357,23.054464,356.5263671875,-5.44048579568728,1
OS012683,C,cruise,S013,S012,274.860008,109.2831357,23.054464,336.5263671875,-5.439855239616364,1
OS012684,C,cruise,S013,S012,284.860008,109.2831357,23.054464,316.5263671875,-5.439288033146298,1
OS012685,C,cruise,S013,S012,294.860008,109.2831357,23.054464,296.5263671875,-5.438784201112568,1
OS012686,C,handover,S013,S012,303.223192,109.2831357,23.054464,279.8,-5.438411516777748,1
OS012687,C,cruise,S013,S015,0.0,109.2713839,23.0310882,351.7,-1.7744125199274947,1
OS012688,C,cruise,S013,S015,10.0,109.2713839,23.0310882,376.7,-1.7764082125841725,1
OS012689,C,cruise,S013,S015,20.0,109.2713839,23.0310882,401.7,-1.7786332732432157,1
OS012690,C,cruise,S013,S015,30.0,109.2713839,23.0310882,426.7,-1.7810873490585237,1
OS012691,C,cruise,S013,S015,40.0,109.2713839,23.0310882,451.7,-1.783770051356214,1
OS012692,C,cruise,S013,S015,50.0,109.2713839,23.0310882,476.7,-1.7866809558390742,1
OS012693,C,cruise,S013,S015,60.0,109.2713839,23.0310882,501.69999999999993,-1.7898196028090467,1
OS012694,C,cruise,S013,S015,541.228252,109.20742684129912,23.04595649003036,579.7706298828125,-1.7224386915768122,1
OS012695,C,cruise,S013,S015,551.228252,109.20600557332799,23.04628689647548,579.7706298828125,-1.9097700513179205,1
OS012696,C,cruise,S013,S015,561.228252,109.20458430535686,23.0466173029206,579.7706298828125,-2.097065514446186,1
OS012697,C,cruise,S013,S015,571.228252,109.20316303738572,23.046947709365718,579.7706298828125,-2.284002768935224,1
OS012698,C,cruise,S013,S015,581.228252,109.2017417694146,23.047278115810837,579.7706298828125,-2.4703003535043706,1
OS012699,C,cruise,S013,S015,591.228252,109.20032050144347,23.047608522255956,579.7706298828125,-2.655713894791276,1
OS012700,C,cruise,S013,S015,601.228252,109.19889923347233,23.047938928701072,579.7706298828125,-2.8400325045249133,1
OS012701,C,cruise,S013,S015,611.228252,109.19747796550121,23.04826933514619,579.7706298828125,-3.023075379609125,1
OS012702,C,cruise,S013,S015,621.228252,109.19605669753007,23.04859974159131,579.7706298828125,-3.204688630955218,1
OS012703,C,cruise,S013,S015,631.228252,109.19463542955894,23.04893014803643,579.7706298828125,-3.3847423537568915,1
OS012704,C,cruise,S013,S015,641.228252,109.19321416158782,23.04926055448155,579.7706298828125,-3.563127942152562,1
OS012705,C,cruise,S013,S015,647.107239,109.1923786,23.0494548,579.7706298828125,-3.6671851228972514,1
OS012706,C,cruise,S013,S015,657.107239,109.1923786,23.0494548,559.7706298828125,-3.6651712405436427,1
OS012707,C,cruise,S013,S015,667.107239,109.1923786,23.0494548,539.7706298828125,-3.663251917953673,1
OS012708,C,cruise,S013,S015,677.107239,109.1923786,23.0494548,519.7706298828125,-3.6614272809535464,1
OS012709,C,cruise,S013,S015,687.107239,109.1923786,23.0494548,499.7706298828125,-3.6596974492825893,1
OS012710,C,cruise,S013,S015,697.107239,109.1923786,23.0494548,479.7706298828125,-3.658062536567158,1
OS012711,C,handover,S013,S015,699.742554,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS012712,C,cruise,S014,O01,0.0,109.2835966,23.0052097,351.0,-2.725756927868062,1
OS012713,C,cruise,S014,O01,10.0,109.2835966,23.0052097,376.0,-2.727354912671487,1
OS012714,C,cruise,S014,O01,20.0,109.2835966,23.0052097,401.0,-2.729137327007763,1
OS012715,C,cruise,S014,O01,30.0,109.2835966,23.0052097,426.0,-2.73110394364285,1
OS012716,C,cruise,S014,O01,40.0,109.2835966,23.0052097,451.0,-2.73325451211187,1
OS012717,C,cruise,S014,O01,50.0,109.2835966,23.0052097,476.0,-2.7355887588250596,1
OS012718,C,cruise,S014,O01,60.0,109.2835966,23.0052097,501.0,-2.738106387183322,1
OS012719,C,cruise,S014,O01,70.0,109.2835966,23.0052097,526.0,-2.7408070777032663,1
OS012720,C,cruise,S014,O01,80.0,109.2835966,23.0052097,551.0,-2.7436904881516284,1
OS012721,C,cruise,S014,O01,90.0,109.2835966,23.0052097,576.0,-2.746756253688929,1
OS012722,C,cruise,S014,O01,96.378955,109.2835966,23.0052097,591.9473876953125,-2.7488069776422748,1
OS012723,C,cruise,S014,O01,106.378955,109.28213441793545,23.005301176301533,591.9473876953125,-2.506296802539765,1
OS012724,C,cruise,S014,O01,116.378955,109.2806722358709,23.005392652603064,591.9473876953125,-2.256872086644165,1
OS012725,C,cruise,S014,O01,126.378955,109.27921005380635,23.005484128904595,591.9473876953125,-2.000130151633641,1
OS012726,C,cruise,S014,O01,136.378955,109.2777478717418,23.005575605206126,591.9473876953125,-1.7356324035927173,1
OS012727,C,cruise,S014,O01,146.378955,109.27628568967725,23.005667081507653,591.9473876953125,-1.4628999741487547,1
OS012728,C,cruise,S014,O01,156.378955,109.2748235076127,23.005758557809184,591.9473876953125,-1.1814086873209106,1
OS012729,C,cruise,S014,O01,166.378955,109.27336132554815,23.005850034110715,591.9473876953125,-0.8905832247461944,1
OS012730,C,cruise,S014,O01,176.378955,109.2718991434836,23.005941510412246,591.9473876953125,-0.5897903332504768,1
OS012731,C,cruise,S014,O01,186.378955,109.27043696141905,23.006032986713777,591.9473876953125,-0.2783308829908435,1
OS012732,C,cruise,S014,S001,0.0,109.2835966,23.0052097,351.0,-2.725756927868062,1
OS012733,C,cruise,S014,S001,10.0,109.2835966,23.0052097,376.0,-2.727354912671487,1
OS012734,C,cruise,S014,S001,20.0,109.2835966,23.0052097,401.0,-2.729137327007763,1
OS012735,C,cruise,S014,S001,30.0,109.2835966,23.0052097,426.0,-2.73110394364285,1
OS012736,C,cruise,S014,S001,40.0,109.2835966,23.0052097,451.0,-2.73325451211187,1
OS012737,C,cruise,S014,S001,50.0,109.2835966,23.0052097,476.0,-2.7355887588250596,1
OS012738,C,cruise,S014,S001,60.0,109.2835966,23.0052097,501.0,-2.738106387183322,1
OS012739,C,cruise,S014,S001,70.0,109.2835966,23.0052097,526.0,-2.7408070777032663,1
OS012740,C,cruise,S014,S001,80.0,109.2835966,23.0052097,551.0,-2.7436904881516284,1
OS012741,C,cruise,S014,S001,90.0,109.2835966,23.0052097,576.0,-2.746756253688929,1
OS012742,C,cruise,S014,S001,99.620166,109.2835966,23.0052097,600.0504150390625,-2.749877307286681,1
OS012743,C,cruise,S014,S001,109.620166,109.28243191922654,23.006028661478545,600.0504150390625,-2.549166299208821,1
OS012744,C,cruise,S014,S001,119.620166,109.28126723845308,23.006847622957093,600.0504150390625,-2.346012132377922,1
OS012745,C,cruise,S014,S001,129.620166,109.28010255767963,23.007666584435636,600.0504150390625,-2.1405237816852605,1
OS012746,C,cruise,S014,S001,139.620166,109.27893787690617,23.00848554591418,600.0504150390625,-1.9328393377034558,1
OS012747,C,cruise,S014,S001,149.620166,109.27777319613271,23.009304507392727,600.0504150390625,-1.7231305049535308,1
OS012748,C,cruise,S014,S001,159.620166,109.27660851535926,23.01012346887127,600.0504150390625,-1.5116076406036711,1
OS012749,C,cruise,S014,S001,169.620166,109.2754438345858,23.010942430349814,600.0504150390625,-1.2985253555876284,1
OS012750,C,cruise,S014,S001,179.620166,109.27427915381234,23.01176139182836,600.0504150390625,-1.0841886830785086,1
OS012751,C,cruise,S014,S001,189.620166,109.27311447303889,23.012580353306905,600.0504150390625,-0.8689597938742537,1
OS012752,C,cruise,S014,S001,199.620166,109.27194979226543,23.01339931478545,600.0504150390625,-0.6532652022157208,1
OS012753,C,cruise,S014,S001,209.620166,109.27078511149197,23.014218276263996,600.0504150390625,-0.4376033563012811,1
OS012754,C,cruise,S014,S001,219.620166,109.26962043071852,23.01503723774254,600.0504150390625,-0.2225524427008878,1
OS012755,C,cruise,S014,S001,229.620166,109.26845574994506,23.015856199221084,600.0504150390625,-0.00877815077713251,1
OS012756,C,cruise,S014,S005,0.0,109.2835966,23.0052097,351.0,-2.725756927868062,1
OS012757,C,cruise,S014,S005,10.0,109.2835966,23.0052097,376.0,-2.727354912671487,1
OS012758,C,cruise,S014,S005,20.0,109.2835966,23.0052097,401.0,-2.729137327007763,1
OS012759,C,cruise,S014,S005,30.0,109.2835966,23.0052097,426.0,-2.73110394364285,1
OS012760,C,cruise,S014,S005,40.0,109.2835966,23.0052097,451.0,-2.73325451211187,1
OS012761,C,cruise,S014,S005,50.0,109.2835966,23.0052097,476.0,-2.7355887588250596,1
OS012762,C,cruise,S014,S005,60.0,109.2835966,23.0052097,501.0,-2.738106387183322,1
OS012763,C,cruise,S014,S005,70.0,109.2835966,23.0052097,526.0,-2.7408070777032663,1
OS012764,C,cruise,S014,S005,80.0,109.2835966,23.0052097,551.0,-2.7436904881516284,1
OS012765,C,cruise,S014,S005,90.0,109.2835966,23.0052097,576.0,-2.746756253688929,1
OS012766,C,cruise,S014,S005,100.0,109.2835966,23.0052097,601.0,-2.7500039870222963,1
OS012767,C,cruise,S014,S005,100.755005,109.2835966,23.0052097,602.8875122070312,-2.7502565690805056,1
OS012768,C,cruise,S014,S005,110.755005,109.28256047073046,23.006163903998,602.8875122070312,-2.5697237351462547,1
OS012769,C,cruise,S014,S005,120.755005,109.28152434146094,23.007118107995996,602.8875122070312,-2.3885731530888847,1
OS012770,C,cruise,S014,S005,130.755005,109.2804882121914,23.008072311993995,602.8875122070312,-2.2070580282269106,1
OS012771,C,cruise,S014,S005,140.755005,109.27945208292188,23.009026515991994,602.8875122070312,-2.0254672660148287,1
OS012772,C,cruise,S014,S005,150.755005,109.27841595365234,23.00998071998999,602.8875122070312,-1.8441287655676604,1
OS012773,C,cruise,S014,S005,160.755005,109.27737982438282,23.01093492398799,602.8875122070312,-1.663412728348618,1
OS012774,C,cruise,S014,S005,170.755005,109.27634369511328,23.011889127985985,602.8875122070312,-1.483734886884946,1
OS012775,C,cruise,S014,S005,180.755005,109.27530756584376,23.012843331983984,602.8875122070312,-1.3055595299039027,1
OS012776,C,cruise,S014,S005,190.755005,109.27427143657422,23.013797535981983,602.8875122070312,-1.129402167733062,1
OS012777,C,cruise,S014,S005,200.755005,109.27323530730469,23.014751739979978,602.8875122070312,-0.9558316467849863,1
OS012778,C,cruise,S014,S005,210.755005,109.27219917803517,23.015705943977977,602.8875122070312,-0.7854714855362204,1
OS012779,C,cruise,S014,S005,220.755005,109.27116304876563,23.016660147975976,602.8875122070312,-0.6190001698679026,1
OS012780,C,cruise,S014,S005,230.755005,109.27012691949611,23.01761435197397,602.8875122070312,-0.45715011653801696,1
OS012781,C,cruise,S014,S005,240.755005,109.26909079022657,23.01856855597197,602.8875122070312,-0.30070499499039727,1
OS012782,C,cruise,S014,S005,250.755005,109.26805466095705,23.019522759969966,602.8875122070312,-0.15049509637196934,1
OS012783,C,cruise,S014,S005,260.755005,109.26701853168751,23.020476963967965,602.8875122070312,-0.007390461007787508,1
OS012784,C,cruise,S014,S005,764.436483,109.2283003,23.0561338,342.88751220703125,-2.5489221172153975,1
OS012785,C,cruise,S014,S005,774.436483,109.2283003,23.0561338,322.88751220703125,-2.5477791246114947,1
OS012786,C,cruise,S014,S005,784.436483,109.2283003,23.0561338,302.88751220703125,-2.546759319755992,1
OS012787,C,cruise,S014,S005,794.436483,109.2283003,23.0561338,282.88751220703125,-2.5458627895148425,1
OS012788,C,cruise,S014,S005,804.436483,109.2283003,23.0561338,262.88751220703125,-2.5450896102929192,1
OS012789,C,cruise,S014,S005,814.436483,109.2283003,23.0561338,242.88751220703125,-2.5444398480123596,1
OS012790,C,cruise,S014,S005,824.436483,109.2283003,23.0561338,222.88751220703125,-2.5439135580938057,1
OS012791,C,cruise,S014,S005,834.436483,109.2283003,23.0561338,202.88751220703125,-2.5435107854406453,1
OS012792,C,handover,S014,S005,838.380239,109.2283003,23.0561338,195.0,-2.543385911172649,1
OS012793,C,cruise,S014,S006,0.0,109.2835966,23.0052097,351.0,-2.725756927868062,1
OS012794,C,cruise,S014,S006,10.0,109.2835966,23.0052097,376.0,-2.727354912671487,1
OS012795,C,cruise,S014,S006,20.0,109.2835966,23.0052097,401.0,-2.729137327007763,1
OS012796,C,cruise,S014,S006,30.0,109.2835966,23.0052097,426.0,-2.73110394364285,1
OS012797,C,cruise,S014,S006,40.0,109.2835966,23.0052097,451.0,-2.73325451211187,1
OS012798,C,cruise,S014,S006,50.0,109.2835966,23.0052097,476.0,-2.7355887588250596,1
OS012799,C,cruise,S014,S006,60.0,109.2835966,23.0052097,501.0,-2.738106387183322,1
OS012800,C,cruise,S014,S006,70.0,109.2835966,23.0052097,526.0,-2.7408070777032663,1
OS012801,C,cruise,S014,S006,80.0,109.2835966,23.0052097,551.0,-2.7436904881516284,1
OS012802,C,cruise,S014,S006,90.0,109.2835966,23.0052097,576.0,-2.746756253688929,1
OS012803,C,cruise,S014,S006,100.0,109.2835966,23.0052097,601.0,-2.7500039870222963,1
OS012804,C,cruise,S014,S006,102.264844,109.2835966,23.0052097,606.662109375,-2.7507647795652304,1
OS012805,C,cruise,S014,S006,112.264844,109.28213182032786,23.00525346704966,606.662109375,-2.5085277414185754,1
OS012806,C,cruise,S014,S006,122.264844,109.28066704065571,23.005297234099316,606.662109375,-2.259404863937462,1
OS012807,C,cruise,S014,S006,132.264844,109.27920226098358,23.005341001148974,606.662109375,-2.0029972313665354,1
OS012808,C,cruise,S014,S006,142.264844,109.27773748131143,23.00538476819863,606.662109375,-1.7388706248910921,1
OS012809,C,cruise,S014,S006,152.264844,109.2762727016393,23.00542853524829,606.662109375,-1.4665512849123559,1
OS012810,C,cruise,S014,S006,162.264844,109.27480792196715,23.005472302297946,606.662109375,-1.1855210275498962,1
OS012811,C,cruise,S014,S006,172.264844,109.27334314229502,23.005516069347603,606.662109375,-0.8952115958922491,1
OS012812,C,cruise,S014,S006,182.264844,109.27187836262287,23.00555983639726,606.662109375,-0.5949981003211633,1
OS012813,C,cruise,S014,S006,192.264844,109.27041358295074,23.005603603446918,606.662109375,-0.2841913699026435,1
OS012814,C,cruise,S014,S007,0.0,109.2835966,23.0052097,351.0,-2.725756927868062,1
OS012815,C,cruise,S014,S007,10.0,109.2835966,23.0052097,376.0,-2.727354912671487,1
OS012816,C,cruise,S014,S007,20.0,109.2835966,23.0052097,401.0,-2.729137327007763,1
OS012817,C,cruise,S014,S007,30.0,109.2835966,23.0052097,426.0,-2.73110394364285,1
OS012818,C,cruise,S014,S007,40.0,109.2835966,23.0052097,451.0,-2.73325451211187,1
OS012819,C,cruise,S014,S007,50.0,109.2835966,23.0052097,476.0,-2.7355887588250596,1
OS012820,C,cruise,S014,S007,60.0,109.2835966,23.0052097,501.0,-2.738106387183322,1
OS012821,C,cruise,S014,S007,70.0,109.2835966,23.0052097,526.0,-2.7408070777032663,1
OS012822,C,cruise,S014,S007,80.0,109.2835966,23.0052097,551.0,-2.7436904881516284,1
OS012823,C,cruise,S014,S007,90.0,109.2835966,23.0052097,576.0,-2.746756253688929,1
OS012824,C,cruise,S014,S007,91.94231,109.2835966,23.0052097,580.8557739257812,-2.7473728370272283,1
OS012825,C,cruise,S014,S007,101.94231,109.28218883529964,23.005585128215746,580.8557739257812,-2.5105291250005735,1
OS012826,C,cruise,S014,S007,111.94231,109.28078107059926,23.00596055643149,580.8557739257812,-2.2674365840393875,1
OS012827,C,cruise,S014,S007,121.94231,109.2793733058989,23.006335984647233,580.8557739257812,-2.017781614795865,1
OS012828,C,cruise,S014,S007,131.94231,109.27796554119853,23.006711412862977,580.8557739257812,-1.7612290559936667,1
OS012829,C,cruise,S014,S007,141.94231,109.27655777649817,23.00708684107872,580.8557739257812,-1.497420578619824,1
OS012830,C,cruise,S014,S007,151.94231,109.27515001179779,23.007462269294468,580.8557739257812,-1.2259730230592112,1
OS012831,C,cruise,S014,S007,161.94231,109.27374224709743,23.00783769751021,580.8557739257812,-0.9464767108253795,1
OS012832,C,cruise,S014,S007,171.94231,109.27233448239706,23.008213125725955,580.8557739257812,-0.6584937801675608,1
OS012833,C,cruise,S014,S007,181.94231,109.2709267176967,23.0085885539417,580.8557739257812,-0.3615566204544791,1
OS012834,C,cruise,S014,S007,191.94231,109.26951895299632,23.008963982157443,580.8557739257812,-0.05516651636304459,1
OS012835,C,cruise,S014,S007,746.776634,109.1928191,23.0294186,560.8557739257812,-1.2194292902166524,1
OS012836,C,cruise,S014,S007,756.776634,109.1928191,23.0294186,540.8557739257812,-1.2160489084600243,1
OS012837,C,cruise,S014,S007,766.776634,109.1928191,23.0294186,520.8557739257812,-1.212833782322292,1
OS012838,C,cruise,S014,S007,776.776634,109.1928191,23.0294186,500.85577392578125,-1.2097842809895383,1
OS012839,C,cruise,S014,S007,786.776634,109.1928191,23.0294186,480.85577392578125,-1.2069007552199906,1
OS012840,C,cruise,S014,S007,796.776634,109.1928191,23.0294186,460.85577392578125,-1.2041835372107812,1
OS012841,C,cruise,S014,S007,806.776634,109.1928191,23.0294186,440.85577392578125,-1.2016329404712849,1
OS012842,C,cruise,S014,S007,816.776634,109.1928191,23.0294186,420.85577392578125,-1.1992492597034499,1
OS012843,C,cruise,S014,S007,826.776634,109.1928191,23.0294186,400.85577392578125,-1.1970327706888924,1
OS012844,C,cruise,S014,S007,836.776634,109.1928191,23.0294186,380.85577392578125,-1.1949837301832247,1
OS012845,C,cruise,S014,S007,846.776634,109.1928191,23.0294186,360.85577392578125,-1.1931023758172188,1
OS012846,C,handover,S014,S007,852.954521,109.1928191,23.0294186,348.5,-1.1920239894888027,1
OS012847,C,cruise,S014,S010,0.0,109.2835966,23.0052097,351.0,-2.725756927868062,1
OS012848,C,cruise,S014,S010,10.0,109.2835966,23.0052097,376.0,-2.727354912671487,1
OS012849,C,cruise,S014,S010,20.0,109.2835966,23.0052097,401.0,-2.729137327007763,1
OS012850,C,cruise,S014,S010,30.0,109.2835966,23.0052097,426.0,-2.73110394364285,1
OS012851,C,cruise,S014,S010,40.0,109.2835966,23.0052097,451.0,-2.73325451211187,1
OS012852,C,cruise,S014,S010,50.0,109.2835966,23.0052097,476.0,-2.7355887588250596,1
OS012853,C,cruise,S014,S010,60.0,109.2835966,23.0052097,501.0,-2.738106387183322,1
OS012854,C,cruise,S014,S010,70.0,109.2835966,23.0052097,526.0,-2.7408070777032663,1
OS012855,C,cruise,S014,S010,74.625427,109.2835966,23.0052097,537.5635681152344,-2.7421180880029823,1
OS012856,C,cruise,S014,S010,84.625427,109.28294999487086,23.0064202995816,537.5635681152344,-2.6237814574356264,1
OS012857,C,cruise,S014,S010,94.625427,109.28230338974173,23.007630899163196,537.5635681152344,-2.5091441415116975,1
OS012858,C,cruise,S014,S010,104.625427,109.2816567846126,23.008841498744793,537.5635681152344,-2.398593847782294,1
OS012859,C,cruise,S014,S010,114.625427,109.28101017948345,23.01005209832639,537.5635681152344,-2.292529057183941,1
